CustomerID,ObservationItems,ObservationDistinctItems,ObservationMaxItem,BasketNum,SumExp,AvgExp
15343.0,21,21,21,1,364.5,364.5
15344.0,32,21,17,5,476.58,95.316
15345.0,23,20,20,2,367.69,183.845
15346.0,17,17,17,1,252.42000000000004,252.42000000000004
15347.0,5,5,5,1,201.59999999999997,201.59999999999997
15348.0,9,9,9,1,158.03999999999996,158.03999999999996
15349.0,72,65,60,2,473.8099999999999,236.90499999999994
15350.0,5,5,5,1,115.65,115.65
15351.0,233,160,69,10,1862.14,186.214
15353.0,63,59,51,2,777.02,388.51
15355.0,14,9,8,2,277.05,138.525
15356.0,519,215,64,10,2766.5,276.65
15358.0,561,292,53,29,8234.8,283.95862068965516
15360.0,13,13,13,1,427.92999999999995,427.92999999999995
15361.0,7,7,7,1,418.9200000000001,418.9200000000001
15363.0,17,16,16,2,318.05,159.025
15364.0,29,29,26,2,913.1900000000002,456.5950000000001
15365.0,151,66,36,9,1330.4500000000003,147.8277777777778
15366.0,44,37,36,2,602.5100000000001,301.25500000000005
15367.0,96,92,36,5,1867.6899999999996,373.5379999999999
15368.0,4,4,4,1,446.94000000000005,446.94000000000005
15370.0,95,65,28,8,2360.55,295.06875
15373.0,137,74,21,13,2213.11,170.23923076923077
15374.0,3,3,3,1,168.0,168.0
15376.0,117,100,59,3,1233.3600000000001,411.12000000000006
15379.0,196,145,61,8,3631.890000000001,453.9862500000001
15380.0,37,22,16,6,1682.3600000000001,280.3933333333334
15381.0,8,8,7,2,596.85,298.425
15382.0,306,193,116,8,5927.859999999999,740.9824999999998
15384.0,43,35,21,3,635.7599999999999,211.91999999999996
15385.0,12,12,12,1,316.88,316.88
15386.0,31,31,31,1,394.14000000000004,394.14000000000004
15388.0,10,10,10,1,140.54,140.54
15389.0,1,1,1,1,500.0,500.0
15392.0,85,74,25,5,1515.7299999999998,303.14599999999996
15393.0,12,10,8,2,231.86,115.93
15394.0,85,54,30,4,2183.54,545.885
15395.0,7,7,7,1,107.45000000000002,107.45000000000002
15396.0,14,14,14,1,288.17999999999995,288.17999999999995
15397.0,6,6,6,1,94.0,94.0
15398.0,74,60,38,3,1339.6299999999999,446.5433333333333
15399.0,50,45,18,3,815.7700000000001,271.92333333333335
15400.0,13,10,5,6,666.7,111.11666666666667
15402.0,42,35,28,2,626.77,313.385
15405.0,8,8,8,1,349.1,349.1
15406.0,58,51,43,4,426.6099999999999,106.65249999999997
15407.0,153,142,91,4,1056.4399999999998,264.10999999999996
15408.0,34,34,34,1,267.17999999999995,267.17999999999995
15410.0,122,48,23,8,3450.8399999999997,431.35499999999996
15411.0,100,86,44,5,1346.3799999999999,269.27599999999995
15412.0,10,10,10,1,190.53000000000003,190.53000000000003
15414.0,39,37,18,3,774.8999999999999,258.29999999999995
15415.0,48,46,48,1,572.8099999999998,572.8099999999998
15416.0,193,165,69,5,3974.3699999999994,794.8739999999999
15417.0,28,28,28,1,508.8000000000001,508.8000000000001
15419.0,8,8,8,1,135.86,135.86
15421.0,53,40,23,4,950.3600000000001,237.59000000000003
15422.0,6,6,3,2,97.7,48.85
15423.0,2,2,2,1,43.5,43.5
15424.0,17,17,9,2,383.34000000000003,191.67000000000002
15426.0,300,222,94,7,1429.8999999999999,204.27142857142854
15428.0,6,6,6,1,93.78,93.78
15429.0,83,77,47,3,364.90000000000003,121.63333333333334
15432.0,10,10,10,1,171.19,171.19
15433.0,53,40,30,3,417.86999999999995,139.29
15434.0,59,40,18,6,997.4800000000002,166.2466666666667
15435.0,29,29,29,1,149.29000000000005,149.29000000000005
15437.0,45,44,45,1,200.16000000000003,200.16000000000003
15438.0,25,25,25,1,156.57999999999998,156.57999999999998
15440.0,62,50,30,3,383.68000000000006,127.89333333333336
15442.0,2,2,2,1,594.0,594.0
15443.0,385,237,76,8,3212.1599999999994,401.5199999999999
15445.0,5,5,5,1,113.5,113.5
15447.0,9,9,9,1,155.17,155.17
15448.0,28,28,28,1,494.64000000000004,494.64000000000004
15449.0,62,47,23,5,971.2199999999998,194.24399999999997
15450.0,30,30,30,1,429.84,429.84
15452.0,58,47,43,3,538.7299999999999,179.57666666666663
15453.0,286,169,67,7,1388.37,198.3385714285714
15454.0,25,23,25,1,179.10000000000002,179.10000000000002
15456.0,60,48,29,3,447.22,149.07333333333335
15457.0,58,56,58,1,237.07000000000002,237.07000000000002
15458.0,7,7,7,1,161.64,161.64
15460.0,58,53,58,1,216.76,216.76
15462.0,11,9,5,3,234.60000000000002,78.2
15463.0,7,7,7,1,126.14,126.14
15465.0,104,43,10,24,6945.02,289.37583333333333
15466.0,57,56,57,1,334.53000000000014,334.53000000000014
15467.0,53,41,30,4,511.8799999999999,127.96999999999997
15468.0,29,25,23,5,438.4599999999999,87.69199999999998
15469.0,27,24,16,4,504.49999999999994,126.12499999999999
15471.0,77,67,77,1,469.47999999999985,469.47999999999985
15472.0,76,76,76,1,371.56,371.56
15473.0,14,4,3,10,1465.2,146.52
15475.0,29,29,29,1,454.10999999999984,454.10999999999984
15478.0,46,34,24,2,1441.42,720.71
15480.0,45,45,45,1,905.5,905.5
15482.0,127,46,15,16,6568.720000000001,410.5450000000001
15483.0,88,74,54,4,233.81000000000006,58.452500000000015
15484.0,189,135,111,5,3563.1099999999997,712.622
15485.0,86,59,43,3,2575.0,858.3333333333334
15488.0,2,2,2,1,91.32000000000001,91.32000000000001
15489.0,55,47,23,4,1090.0299999999997,272.50749999999994
15491.0,155,108,46,7,3090.85,441.55
15492.0,35,32,28,2,659.4599999999999,329.72999999999996
15493.0,299,177,85,7,1967.2499999999998,281.0357142857143
15494.0,125,120,88,2,1299.2300000000005,649.6150000000002
15497.0,16,13,10,3,1259.7,419.90000000000003
15500.0,68,64,22,4,1131.56,282.89
15502.0,252,164,89,23,5541.460000000002,240.93304347826094
15503.0,70,66,70,1,147.09000000000003,147.09000000000003
15504.0,13,13,13,1,52.83000000000001,52.83000000000001
15505.0,99,90,29,7,3497.1400000000003,499.5914285714286
15506.0,164,121,72,3,979.2599999999999,326.41999999999996
15507.0,46,41,46,1,492.35999999999996,492.35999999999996
15508.0,92,78,23,6,1000.27,166.71166666666667
15510.0,1,1,1,1,250.0,250.0
15511.0,160,117,52,5,909.23,181.846
15512.0,7,7,6,2,121.0,60.5
15513.0,314,183,38,22,14520.080000000002,660.0036363636365
15514.0,218,96,39,13,2963.1899999999987,227.9376923076922
15516.0,15,15,13,3,62.43,20.81
15517.0,27,27,27,1,267.03000000000003,267.03000000000003
15518.0,220,136,51,13,1911.8899999999996,147.06846153846152
15520.0,18,18,18,1,343.49999999999994,343.49999999999994
15521.0,200,117,49,13,2574.6500000000005,198.05000000000004
15522.0,57,47,42,2,398.84000000000003,199.42000000000002
15523.0,10,10,10,1,412.00999999999993,412.00999999999993
15524.0,1,1,1,1,440.0,440.0
15525.0,180,133,81,4,811.0199999999999,202.75499999999997
15526.0,4,4,3,2,148.44,74.22
15527.0,166,128,40,10,2348.82,234.882
15528.0,26,26,26,1,229.32999999999993,229.32999999999993
15530.0,108,90,54,4,1502.35,375.5875
15532.0,263,205,93,6,1517.0799999999997,252.8466666666666
15533.0,86,73,39,5,746.92,149.384
15535.0,78,55,37,7,459.9,65.7
15537.0,24,24,24,1,110.92000000000003,110.92000000000003
15539.0,41,41,41,1,538.46,538.46
15540.0,15,15,15,1,213.30000000000004,213.30000000000004
15541.0,29,29,29,1,85.13000000000002,85.13000000000002
15543.0,28,26,28,1,127.85999999999999,127.85999999999999
15544.0,261,122,40,11,3542.5099999999993,322.0463636363636
15545.0,81,78,50,2,292.72,146.36
15549.0,116,104,61,4,1655.7599999999998,413.93999999999994
15550.0,61,43,20,4,575.63,143.9075
15551.0,29,29,29,1,436.05999999999995,436.05999999999995
15552.0,17,17,17,1,90.12,90.12
15553.0,56,51,56,1,437.22999999999985,437.22999999999985
15554.0,14,14,14,1,217.2,217.2
15556.0,31,31,31,1,279.77,279.77
15557.0,20,16,20,1,473.65,473.65
15561.0,31,27,11,5,722.74,144.548
15562.0,1,1,1,1,134.55,134.55
15563.0,117,88,50,7,1319.6900000000003,188.5271428571429
15565.0,8,8,4,2,173.16000000000003,86.58000000000001
15567.0,7,7,7,1,186.01000000000002,186.01000000000002
15568.0,53,27,20,3,758.29,252.76333333333332
15569.0,31,27,20,5,1375.7099999999998,275.14199999999994
15570.0,330,232,58,13,4109.97,316.1515384615385
15571.0,57,47,31,4,650.4300000000001,162.60750000000002
15572.0,215,166,52,7,2552.86,364.69428571428574
15573.0,104,88,56,2,607.45,303.725
15574.0,168,131,121,4,702.2499999999999,175.56249999999997
15576.0,45,43,45,1,940.6700000000002,940.6700000000002
15577.0,39,39,19,3,258.88,86.29333333333334
15578.0,13,13,13,1,127.1,127.1
15579.0,51,45,26,2,348.6,174.3
15581.0,151,134,45,14,3429.9700000000003,244.99785714285716
15582.0,44,39,22,3,682.9100000000001,227.63666666666668
15584.0,125,89,39,5,722.6099999999999,144.522
15585.0,31,31,31,1,455.30000000000007,455.30000000000007
15587.0,9,3,3,4,913.6800000000001,228.42000000000002
15589.0,30,28,16,4,456.58,114.145
15590.0,1,1,1,1,-30.19,-30.19
15592.0,24,24,24,1,388.58,388.58
15593.0,5,5,5,1,199.8,199.8
15594.0,104,85,44,6,1767.5299999999997,294.5883333333333
15596.0,84,51,21,9,1343.34,149.26
15597.0,23,22,22,2,315.71999999999997,157.85999999999999
15598.0,16,14,14,3,235.68,78.56
15599.0,52,50,29,2,761.74,380.87
15601.0,414,230,50,17,6745.360000000001,396.7858823529412
15602.0,54,31,16,15,1083.6299999999999,72.24199999999999
15603.0,2,2,2,1,48.480000000000004,48.480000000000004
15604.0,17,17,17,1,216.39000000000001,216.39000000000001
15605.0,67,61,20,5,1198.23,239.64600000000002
15606.0,91,51,13,11,2422.64,220.23999999999998
15607.0,13,13,13,1,104.76,104.76
15608.0,60,59,38,4,1093.68,273.42
15609.0,18,16,16,2,270.03000000000003,135.01500000000001
15610.0,6,6,6,1,112.46,112.46
15611.0,45,23,9,15,1568.3899999999999,104.55933333333333
15612.0,6,4,3,2,195.15,97.575
15615.0,429,185,39,27,10360.04,383.7051851851852
15618.0,49,39,21,5,747.031,149.40619999999998
15619.0,3,3,3,1,336.40000000000003,336.40000000000003
15620.0,104,92,40,6,1524.3999999999999,254.06666666666663
15621.0,18,11,8,6,1158.77,193.12833333333333
15622.0,214,169,85,16,3224.5299999999997,201.53312499999998
15623.0,19,19,19,1,301.03,301.03
15624.0,34,26,13,4,588.13,147.0325
15625.0,68,44,36,8,1504.5600000000002,188.07000000000002
15626.0,49,49,29,2,675.8,337.9
15628.0,157,85,22,10,2865.64,286.56399999999996
15630.0,61,57,39,3,1180.3999999999999,393.46666666666664
15632.0,177,107,39,10,3147.3099999999995,314.73099999999994
15634.0,15,15,15,1,243.55,243.55
15636.0,25,20,17,2,724.76,362.38
15637.0,15,15,15,1,223.36,223.36
15638.0,2,2,2,1,-94.0,-94.0
15639.0,25,25,25,1,425.31999999999994,425.31999999999994
15640.0,495,241,62,17,12433.340000000002,731.3729411764707
15641.0,119,102,37,4,1887.1999999999998,471.79999999999995
15643.0,36,31,23,6,647.4000000000001,107.90000000000002
15645.0,52,50,52,1,612.0099999999998,612.0099999999998
15646.0,36,35,17,4,425.14,106.285
15648.0,28,24,13,4,599.8999999999999,149.97499999999997
15649.0,2,1,1,2,816.0,408.0
15651.0,32,27,16,3,646.3000000000001,215.43333333333337
15652.0,21,21,21,1,337.74,337.74
15653.0,6,4,4,2,877.4399999999999,438.71999999999997
15654.0,21,15,12,2,922.5300000000002,461.2650000000001
15655.0,37,34,34,2,511.31999999999994,255.65999999999997
15656.0,47,46,16,4,748.5000000000001,187.12500000000003
15657.0,1,1,1,1,30.0,30.0
15658.0,56,40,21,8,958.9000000000001,119.86250000000001
15659.0,11,11,11,1,306.45000000000005,306.45000000000005
15660.0,94,55,21,12,1552.01,129.33416666666668
15661.0,5,4,4,2,309.79999999999995,154.89999999999998
15663.0,9,9,9,1,138.14000000000001,138.14000000000001
15664.0,19,19,17,2,358.63,179.315
15665.0,116,92,77,2,2242.0100000000007,1121.0050000000003
15667.0,13,13,13,1,301.32000000000005,301.32000000000005
15668.0,1,1,1,1,76.32000000000001,76.32000000000001
15669.0,35,31,14,5,677.6899999999999,135.53799999999998
15670.0,12,12,12,1,173.05,173.05
15671.0,81,52,21,10,2635.4900000000002,263.54900000000004
15673.0,155,107,53,4,2881.0200000000004,720.2550000000001
15674.0,135,88,54,8,1744.02,218.0025
15675.0,21,20,13,3,323.69,107.89666666666666
15677.0,33,33,33,1,657.23,657.23
15678.0,12,12,12,1,352.70000000000005,352.70000000000005
15679.0,110,98,84,4,781.2799999999999,195.31999999999996
15680.0,78,61,33,3,1333.6799999999998,444.55999999999995
15681.0,67,32,17,6,946.3600000000001,157.7266666666667
15683.0,10,10,10,1,193.75,193.75
15687.0,168,119,31,11,2981.5,271.04545454545456
15689.0,9,8,6,2,254.1,127.05
15690.0,19,19,11,2,239.76,119.88
15691.0,2,2,2,1,136.8,136.8
15692.0,12,12,12,1,191.04000000000002,191.04000000000002
15694.0,79,42,14,15,6423.599999999999,428.23999999999995
15695.0,22,22,19,2,409.9800000000001,204.99000000000004
15696.0,177,140,49,12,2644.4600000000005,220.3716666666667
15699.0,18,18,18,1,309.6499999999999,309.6499999999999
15700.0,89,85,85,3,664.0299999999996,221.34333333333322
15703.0,5,5,5,1,211.5,211.5
15704.0,117,79,47,4,2293.62,573.405
15705.0,6,6,6,1,143.10000000000002,143.10000000000002
15706.0,59,50,29,7,1001.8099999999998,143.11571428571426
15707.0,214,126,73,4,945.5799999999999,236.39499999999998
15708.0,297,124,68,11,3329.7200000000003,302.7018181818182
15709.0,6,6,6,1,133.25,133.25
15712.0,53,41,18,5,1072.36,214.47199999999998
15713.0,20,18,10,3,346.75000000000006,115.58333333333336
15714.0,35,34,30,2,330.88,165.44
15716.0,118,101,38,4,1118.81,279.7025
15717.0,7,7,7,1,150.3,150.3
15721.0,91,80,91,1,507.0799999999998,507.0799999999998
15722.0,72,47,23,6,2181.2100000000005,363.5350000000001
15723.0,41,37,41,1,203.1,203.1
15724.0,12,11,6,3,212.3,70.76666666666667
15725.0,32,32,32,1,415.2500000000001,415.2500000000001
15727.0,302,213,74,7,5178.96,739.8514285714285
15728.0,4,4,4,1,-134.8,-134.8
15729.0,6,5,5,2,62.0,31.0
15730.0,73,68,29,4,1108.38,277.095
15732.0,14,13,9,2,294.12,147.06
15733.0,10,10,10,1,162.3,162.3
15734.0,26,25,15,2,1339.4500000000003,669.7250000000001
15737.0,81,60,29,12,1121.21,93.43416666666667
15738.0,176,46,15,19,4788.77,252.0405263157895
15739.0,8,8,8,1,449.12000000000006,449.12000000000006
15740.0,9,9,9,1,154.88000000000002,154.88000000000002
15743.0,88,59,31,4,784.4600000000002,196.11500000000004
15744.0,3,3,3,1,34.8,34.8
15745.0,65,57,18,6,1071.24,178.54
15746.0,29,28,28,2,182.95999999999998,91.47999999999999
15747.0,93,52,48,3,974.0400000000002,324.68000000000006
15748.0,21,19,21,1,149.30999999999995,149.30999999999995
15750.0,295,214,75,9,2451.2299999999996,272.3588888888888
15752.0,412,236,90,8,2628.9300000000003,328.61625000000004
15753.0,1,1,1,1,79.2,79.2
15754.0,29,24,13,4,455.66999999999996,113.91749999999999
15755.0,149,127,39,8,2318.88,289.86
15756.0,192,160,56,4,532.9600000000002,133.24000000000004
15757.0,45,43,29,2,714.42,357.21
15758.0,9,9,9,1,205.25,205.25
15759.0,7,5,4,3,253.04000000000002,84.34666666666668
15762.0,37,37,22,2,583.75,291.875
15763.0,63,58,33,3,1048.67,349.5566666666667
15764.0,188,150,85,10,3245.4699999999993,324.5469999999999
15766.0,11,11,11,1,315.05999999999995,315.05999999999995
15768.0,28,24,10,4,581.8299999999999,145.45749999999998
15773.0,10,10,10,1,635.6800000000001,635.6800000000001
15774.0,25,25,25,1,270.8,270.8
15775.0,7,7,7,1,104.9,104.9
15776.0,18,18,18,1,241.62000000000003,241.62000000000003
15777.0,22,18,14,5,1021.6099999999999,204.32199999999997
15780.0,29,26,13,3,475.28,158.42666666666665
15781.0,21,20,9,4,333.56000000000006,83.39000000000001
15782.0,44,34,21,4,2593.94,648.485
15783.0,14,14,14,1,246.3,246.3
15785.0,87,58,29,8,2303.75,287.96875
15787.0,206,156,84,3,948.05,316.01666666666665
15789.0,25,25,25,1,351.3,351.3
15790.0,35,34,35,1,220.84999999999997,220.84999999999997
15791.0,76,66,54,3,1604.4400000000003,534.8133333333334
15793.0,13,6,5,4,948.96,237.24
15795.0,42,42,42,1,610.0100000000001,610.0100000000001
15796.0,135,71,25,10,2666.61,266.661
15797.0,8,8,5,4,2207.4,551.85
15799.0,98,94,61,3,884.1400000000001,294.71333333333337
15800.0,119,116,105,2,699.0799999999999,349.53999999999996
15801.0,69,61,50,4,1042.1899999999998,260.54749999999996
15802.0,3,1,1,3,-451.42,-150.47333333333333
15803.0,8,8,8,1,415.82,415.82
15804.0,274,170,34,19,3848.5499999999997,202.55526315789473
15805.0,307,220,66,20,5452.169999999999,272.60849999999994
15806.0,31,24,16,3,784.5799999999999,261.52666666666664
15807.0,48,48,40,3,903.8999999999999,301.29999999999995
15808.0,210,143,64,5,3724.770000000001,744.9540000000002
15809.0,43,31,13,6,399.21,66.535
15810.0,112,66,32,7,1145.43,163.63285714285715
15811.0,139,117,31,9,2171.32,241.2577777777778
15812.0,41,36,27,5,1801.1400000000003,360.22800000000007
15813.0,40,40,29,2,1303.91,651.955
15814.0,74,64,24,6,1842.7300000000005,307.1216666666667
15815.0,49,33,21,5,2100.6,420.12
15819.0,123,96,41,4,1905.4499999999998,476.36249999999995
15820.0,17,17,17,1,206.98000000000002,206.98000000000002
15821.0,62,57,34,2,570.96,285.48
15822.0,33,28,17,2,885.47,442.735
15823.0,17,17,16,2,-840.7600000000001,-420.38000000000005
15825.0,20,20,20,1,532.94,532.94
15826.0,69,64,37,4,1649.36,412.34
15827.0,134,73,16,20,1641.4800000000002,82.07400000000001
15829.0,51,44,26,2,636.1400000000001,318.07000000000005
15830.0,41,39,39,2,547.7,273.85
15831.0,69,64,45,4,747.7600000000001,186.94000000000003
15832.0,54,54,54,1,836.7899999999998,836.7899999999998
15835.0,50,47,15,4,954.0899999999999,238.52249999999998
15836.0,12,10,10,2,117.47,58.735
15837.0,24,24,24,1,391.97999999999996,391.97999999999996
15839.0,65,56,29,5,1020.7400000000002,204.14800000000005
15840.0,28,26,17,3,345.66,115.22000000000001
15841.0,50,36,17,6,1209.1,201.51666666666665
15843.0,8,8,8,1,118.95,118.95
15844.0,11,11,11,1,130.74,130.74
15845.0,140,97,27,10,3650.87,365.087
15847.0,22,22,13,2,389.2699999999999,194.63499999999996
15850.0,97,87,50,2,238.85000000000008,119.42500000000004
15852.0,22,22,21,2,160.71,80.355
15853.0,30,29,30,1,110.80000000000001,110.80000000000001
15854.0,140,105,52,12,2974.6499999999996,247.88749999999996
15855.0,80,59,25,5,712.24,142.448
15856.0,653,297,71,31,16173.669999999998,521.7312903225805
15857.0,14,14,14,1,297.0,297.0
15858.0,191,145,58,5,1438.8500000000001,287.77000000000004
15860.0,142,105,35,8,977.21,122.15125
15862.0,147,142,64,4,832.8799999999999,208.21999999999997
15863.0,18,18,16,2,68.84,34.42
15864.0,24,16,6,8,1769.78,221.2225
15865.0,40,37,16,3,895.1299999999999,298.3766666666666
15866.0,45,43,45,1,230.52999999999994,230.52999999999994
15867.0,463,302,54,16,3797.79,237.361875
15869.0,15,13,10,2,149.64,74.82
15870.0,76,68,76,1,354.0899999999999,354.0899999999999
15874.0,137,123,45,9,4330.67,481.18555555555554
15877.0,131,122,109,3,440.78,146.92666666666665
15880.0,106,95,105,2,313.28,156.64
15881.0,32,26,23,8,438.24,54.78
15882.0,24,23,14,5,495.36,99.072
15883.0,49,42,29,2,396.4799999999999,198.23999999999995
15885.0,18,18,16,3,379.34999999999997,126.44999999999999
15886.0,12,12,12,1,181.09,181.09
15888.0,14,11,12,2,141.27,70.635
15889.0,93,79,66,2,446.8699999999999,223.43499999999995
15891.0,62,60,62,1,524.52,524.52
15894.0,41,35,38,2,263.54999999999995,131.77499999999998
15895.0,11,11,11,1,179.17,179.17
15897.0,24,17,18,2,222.04999999999998,111.02499999999999
15898.0,87,70,59,6,1384.68,230.78
15899.0,4,4,4,1,56.25,56.25
15900.0,51,44,51,1,351.1099999999999,351.1099999999999
15901.0,116,102,50,3,363.88000000000005,121.29333333333335
15903.0,75,46,16,8,5126.34,640.7925
15904.0,30,30,30,1,164.67999999999998,164.67999999999998
15906.0,151,114,54,8,1521.7899999999997,190.22374999999997
15909.0,7,7,7,1,191.93999999999997,191.93999999999997
15910.0,267,215,47,8,1232.1800000000003,154.02250000000004
15912.0,19,19,13,2,264.62,132.31
15916.0,160,125,42,10,1491.2400000000002,149.12400000000002
15917.0,12,12,12,1,123.10000000000001,123.10000000000001
15918.0,40,33,22,2,334.22999999999996,167.11499999999998
15919.0,143,103,94,2,639.8899999999999,319.94499999999994
15920.0,60,53,31,4,167.5,41.875
15921.0,25,24,25,1,336.03000000000003,336.03000000000003
15922.0,12,11,11,2,363.6000000000001,181.80000000000004
15923.0,21,21,21,1,127.08000000000003,127.08000000000003
15925.0,12,12,12,1,207.15,207.15
15930.0,21,21,21,1,426.63000000000017,426.63000000000017
15932.0,119,93,20,11,2461.85,223.80454545454543
15933.0,74,63,27,3,1107.4599999999998,369.15333333333325
15935.0,12,12,11,2,416.86,208.43
15937.0,7,7,7,1,145.35,145.35
15938.0,18,13,5,5,404.58000000000004,80.91600000000001
15939.0,77,28,12,16,6102.26,381.39125
15940.0,2,2,1,2,31.799999999999997,15.899999999999999
15942.0,14,14,14,1,337.43999999999994,337.43999999999994
15944.0,6,6,6,1,325.1,325.1
15945.0,2,2,2,1,181.0,181.0
15948.0,60,51,40,2,955.24,477.62
15949.0,19,12,12,2,364.71999999999997,182.35999999999999
15950.0,103,86,39,5,1705.2599999999998,341.05199999999996
15951.0,43,36,22,3,669.5699999999998,223.18999999999994
15952.0,91,65,32,4,806.5700000000002,201.64250000000004
15953.0,103,65,25,10,1634.53,163.453
15955.0,185,137,32,16,4389.81,274.363125
15957.0,42,40,42,1,428.88999999999993,428.88999999999993
15958.0,7,7,7,1,104.35,104.35
15963.0,28,26,18,2,470.76,235.38
15965.0,122,88,91,4,845.6399999999999,211.40999999999997
15967.0,84,73,49,2,418.83000000000004,209.41500000000002
15969.0,21,20,10,4,582.9,145.725
15970.0,11,11,11,1,314.1,314.1
15971.0,35,10,5,12,4199.85,349.9875
15973.0,6,4,4,3,99.77,33.25666666666667
15974.0,177,141,35,8,3429.5499999999997,428.69374999999997
15975.0,24,24,24,1,371.01,371.01
15976.0,98,83,50,2,430.93999999999994,215.46999999999997
15977.0,65,48,37,2,1054.73,527.365
15978.0,49,49,49,1,1098.7800000000002,1098.7800000000002
15980.0,43,40,20,3,2398.86,799.62
15981.0,97,53,20,8,3408.4799999999996,426.05999999999995
15983.0,113,82,32,4,1475.02,368.755
15984.0,275,217,125,11,2816.9700000000003,256.08818181818185
15985.0,38,29,27,3,1037.42,345.8066666666667
15986.0,14,14,14,1,168.12,168.12
15987.0,140,110,68,7,1451.28,207.32571428571427
15988.0,27,26,27,1,158.03000000000003,158.03000000000003
15990.0,52,52,29,2,792.1100000000001,396.05500000000006
15992.0,3,3,3,1,41.989999999999995,41.989999999999995
15994.0,35,31,35,1,427.07000000000005,427.07000000000005
15996.0,131,103,33,7,1044.78,149.25428571428571
16003.0,103,82,34,5,2735.370000000001,547.0740000000002
16005.0,218,173,77,4,615.3899999999999,153.84749999999997
16006.0,8,8,8,1,101.39999999999999,101.39999999999999
16008.0,33,29,16,3,478.78000000000003,159.59333333333333
16009.0,90,68,66,4,992.7099999999999,248.17749999999998
16010.0,86,62,48,3,407.5,135.83333333333334
16011.0,212,99,28,16,3362.710000000001,210.16937500000006
16012.0,94,87,42,3,1415.29,471.7633333333333
16014.0,148,123,75,4,653.1299999999999,163.28249999999997
16015.0,184,146,81,4,690.5400000000003,172.63500000000008
16016.0,237,156,69,10,1483.3099999999997,148.33099999999996
16017.0,32,26,32,1,211.87999999999994,211.87999999999994
16018.0,28,26,15,2,408.9,204.45
16019.0,165,133,32,10,3450.24,345.024
16020.0,46,42,26,3,851.0100000000001,283.67
16022.0,76,68,76,1,628.2800000000001,628.2800000000001
16023.0,101,90,41,3,719.8100000000001,239.9366666666667
16024.0,64,61,64,1,251.23999999999992,251.23999999999992
16025.0,28,28,28,1,439.66,439.66
16026.0,32,30,32,1,236.09000000000006,236.09000000000006
16027.0,17,12,5,7,852.12,121.73142857142857
16030.0,29,28,29,1,331.24000000000007,331.24000000000007
16031.0,100,91,61,2,548.94,274.47
16034.0,22,18,9,3,437.69999999999993,145.89999999999998
16036.0,55,55,44,2,758.9200000000001,379.46000000000004
16037.0,39,37,15,3,855.0200000000001,285.0066666666667
16038.0,28,24,19,4,454.33,113.5825
16040.0,65,57,24,3,1313.55,437.84999999999997
16041.0,6,6,4,3,3166.4,1055.4666666666667
16042.0,75,68,25,7,1147.3699999999997,163.90999999999994
16043.0,39,30,17,4,773.99,193.4975
16045.0,83,71,43,4,1340.7,335.175
16048.0,9,9,7,3,243.69000000000005,81.23000000000002
16050.0,10,10,10,1,137.9,137.9
16052.0,34,34,34,1,362.06000000000006,362.06000000000006
16053.0,84,81,62,2,1511.9499999999996,755.9749999999998
16054.0,70,70,70,1,783.8999999999999,783.8999999999999
16055.0,8,8,8,1,134.8,134.8
16056.0,68,66,68,1,664.85,664.85
16057.0,134,109,40,10,2140.2200000000003,214.02200000000002
16059.0,180,126,48,6,1459.86,243.30999999999997
16061.0,1,1,1,1,-29.95,-29.95
16062.0,64,50,22,4,1153.6200000000001,288.40500000000003
16063.0,23,23,23,1,335.32000000000005,335.32000000000005
16065.0,74,71,74,1,372.0900000000001,372.0900000000001
16066.0,102,77,37,5,1521.8699999999997,304.3739999999999
16070.0,33,32,19,2,852.1499999999999,426.07499999999993
16071.0,21,21,21,1,326.24000000000007,326.24000000000007
16072.0,23,23,23,1,584.3199999999999,584.3199999999999
16073.0,2,1,1,2,94.35,47.175
16076.0,131,71,35,11,2173.5299999999997,197.59363636363634
16078.0,1,1,1,1,79.2,79.2
16079.0,21,18,11,3,1352.0,450.6666666666667
16080.0,11,10,5,3,176.60000000000002,58.866666666666674
16081.0,227,175,107,5,2806.9,561.38
16083.0,31,31,17,2,1317.6200000000001,658.8100000000001
16084.0,38,38,38,1,436.17999999999995,436.17999999999995
16085.0,167,123,48,5,981.5100000000001,196.30200000000002
16086.0,40,24,10,6,1119.3100000000002,186.5516666666667
16091.0,18,16,10,2,315.06,157.53
16092.0,53,37,20,5,779.36,155.872
16093.0,1,1,1,1,17.0,17.0
16094.0,67,48,28,6,1041.83,173.63833333333332
16096.0,12,12,12,1,320.62,320.62
16097.0,10,10,10,1,185.05,185.05
16098.0,67,34,13,7,2005.6299999999999,286.5185714285714
16099.0,39,29,19,3,731.9,243.96666666666667
16101.0,83,76,76,3,1245.96,415.32
16102.0,57,41,31,3,1842.14,614.0466666666667
16103.0,48,30,13,6,1429.64,238.27333333333334
16104.0,29,28,29,1,302.36,302.36
16105.0,13,13,13,1,336.96,336.96
16106.0,6,6,6,1,108.38,108.38
16107.0,31,16,10,7,3204.1600000000003,457.7371428571429
16108.0,49,48,48,2,816.1,408.05
16109.0,18,18,15,2,611.8799999999999,305.93999999999994
16112.0,16,15,8,4,195.74,48.935
16113.0,30,30,30,1,161.38000000000002,161.38000000000002
16114.0,8,8,8,1,135.75000000000003,135.75000000000003
16115.0,284,169,53,8,1667.97,208.49625
